,hotel_link,hotel_link-href,review_count,hotel_name
1381,Kamandhani Cottage,https://www.tripadvisor.co.id/Hotel_Review-g297701-d4062338-Reviews-or5-Kamandhani_Cottage-Ubud_Gianyar_Regency_Bali.html,148,kamandhani_cott
1382,In Da Lodge,https://www.tripadvisor.co.id/Hotel_Review-g297701-d1965417-Reviews-or5-In_Da_Lodge-Ubud_Gianyar_Regency_Bali.html,349,in_da_lodge
1384,Stark Boutique Hotel & Spa,https://www.tripadvisor.co.id/Hotel_Review-g297697-d648130-Reviews-or5-Stark_Boutique_Hotel_Spa-Kuta_Kuta_District_Bali.html,456,stark_boutique_
1390,Jay's Villas Umalas,https://www.tripadvisor.co.id/Hotel_Review-g608486-d7105131-Reviews-or5-Jay_s_Villas_Umalas-Kerobokan_North_Kuta_Bali.html,112,jay's_villas_um
1391,Taman Ayu Hotel,https://www.tripadvisor.co.id/Hotel_Review-g15880692-d628633-Reviews-or5-Taman_Ayu_Hotel-Dalung_North_Kuta_Bali.html,342,taman_ayu_hotel
1400,Sang Giri,https://www.tripadvisor.co.id/Hotel_Review-g13219442-d6561818-Reviews-or5-Sang_Giri-Jatiluwih_Bali.html,120,sang_giri
1408,Karangsari Guest House,https://www.tripadvisor.co.id/Hotel_Review-g608490-d1486401-Reviews-or5-Karangsari_Guest_House-Munduk_Banjar_Buleleng_Regency_Bali.html,146,karangsari_gues
1411,BaliEZ Hotel,https://www.tripadvisor.co.id/Hotel_Review-g469404-d8523268-Reviews-or5-BaliEZ_Hotel-Seminyak_Kuta_District_Bali.html,157,baliez_hotel
1423,Andari Legian,https://www.tripadvisor.co.id/Hotel_Review-g608487-d1650519-Reviews-or5-Andari_Legian-Legian_Kuta_District_Bali.html,187,andari_legian
1427,Villa JJ and Spa Ubud,https://www.tripadvisor.co.id/Hotel_Review-g297701-d8464559-Reviews-or5-Villa_JJ_and_Spa_Ubud-Ubud_Gianyar_Regency_Bali.html,130,villa_jj_and_sp
1428,Bunga Permai Hotel,https://www.tripadvisor.co.id/Hotel_Review-g297701-d652884-Reviews-or5-Bunga_Permai_Hotel-Ubud_Gianyar_Regency_Bali.html,121,bunga_permai_ho
1430,Grand Avenue Bali,https://www.tripadvisor.co.id/Hotel_Review-g608486-d1234458-Reviews-or5-Grand_Avenue_Bali-Kerobokan_North_Kuta_Bali.html,181,grand_avenue_ba
1432,Kunti Villas,https://www.tripadvisor.co.id/Hotel_Review-g469404-d1900170-Reviews-or5-Kunti_Villas-Seminyak_Kuta_District_Bali.html,148,kunti_villas
1439,Bali Baliku Luxury Villa,https://www.tripadvisor.co.id/Hotel_Review-g297696-d754684-Reviews-or5-Bali_Baliku_Private_Pool_Villas-Jimbaran_South_Kuta_Bali.html,245,bali_baliku_lux
1441,Bhavana Private Villas,https://www.tripadvisor.co.id/Hotel_Review-g469404-d635080-Reviews-or5-Bhavana_Private_Villas-Seminyak_Kuta_District_Bali.html,253,bhavana_private
1445,Amalfi Hotel Seminyak,https://www.tripadvisor.co.id/Hotel_Review-g469404-d10060711-Reviews-or5-Amalfi_Hotel_Seminyak-Seminyak_Kuta_District_Bali.html,129,amalfi_hotel_se
1448,Royal Tunjung Bali Hotel & Spa,https://www.tripadvisor.co.id/Hotel_Review-g608487-d1163511-Reviews-or5-Royal_Tunjung_Bali_Hotel_Spa-Legian_Kuta_District_Bali.html,172,royal_tunjung_b
1449,Puri Saron Hotel Baruna Beach Cottages,https://www.tripadvisor.co.id/Hotel_Review-g1600249-d1723050-Reviews-or5-Puri_Saron_Hotel_Baruna_Beach_Cottages-Pemaron_Lovina_Beach_Buleleng_District_Bulelen.html,184,puri_saron_hote
1450,Y Resort,https://www.tripadvisor.co.id/Hotel_Review-g297701-d9792112-Reviews-or5-Y_Resort-Ubud_Gianyar_Regency_Bali.html,235,y_resort
1452,"Pat-Mase, Villas at Jimbaran",https://www.tripadvisor.co.id/Hotel_Review-g297696-d306724-Reviews-or5-Pat_Mase_Villas_at_Jimbaran-Jimbaran_South_Kuta_Bali.html,291,"pat-mase,_villa"
1460,Instyle Kuta Hotel,https://www.tripadvisor.co.id/Hotel_Review-g297697-d2085922-Reviews-or5-Instyle_Kuta_Hotel-Kuta_Kuta_District_Bali.html,223,instyle_kuta_ho
1461,"Desa Sanctuary, The Village",https://www.tripadvisor.co.id/Hotel_Review-g297701-d1772252-Reviews-or5-Desa_Sanctuary_The_Village-Ubud_Gianyar_Regency_Bali.html,122,"desa_sanctuary,"
1463,New Pondok Sara Villa,https://www.tripadvisor.co.id/Hotel_Review-g469404-d1631159-Reviews-or5-New_Pondok_Sara_Villa-Seminyak_Kuta_District_Bali.html,300,new_pondok_sara
1470,Ohana Hotel,https://www.tripadvisor.co.id/Hotel_Review-g297697-d2439496-Reviews-or5-Ohana_Hotel-Kuta_Kuta_District_Bali.html,335,ohana_hotel
1472,Amatara Agung Raka,https://www.tripadvisor.co.id/Hotel_Review-g297701-d483916-Reviews-or5-Amatara_Agung_Raka-Ubud_Gianyar_Regency_Bali.html,478,amatara_agung_r
1473,BoHo Bingin Beach Bali,https://www.tripadvisor.co.id/Hotel_Review-g1380108-d10697862-Reviews-or5-BoHo_Bingin_Beach_Bali-Pecatu_Bukit_Peninsula_Bali.html,145,boho_bingin_bea
1475,Ramada by Wyndham Bali Sunset Road Kuta,https://www.tripadvisor.co.id/Hotel_Review-g297697-d5029656-Reviews-or5-Ramada_by_Wyndham_Bali_Sunset_Road_Kuta-Kuta_Kuta_District_Bali.html,591,ramada_by_wyndh
1478,Ketut Losmen,https://www.tripadvisor.co.id/Hotel_Review-g1137831-d1878422-Reviews-or5-Ketut_Losmen-Nusa_Lembongan_Bali.html,102,ketut_losmen
1480,One Homestay,https://www.tripadvisor.co.id/Hotel_Review-g608490-d2166214-Reviews-or5-One_Homestay-Munduk_Banjar_Buleleng_Regency_Bali.html,123,one_homestay
1481,Ecosfera Hotel,https://www.tripadvisor.co.id/Hotel_Review-g311298-d2031264-Reviews-or5-Ecosfera_Hotel-Canggu_North_Kuta_Bali.html,190,ecosfera_hotel
1484,Alam Sembuwuk Resort,https://www.tripadvisor.co.id/Hotel_Review-g297701-d10069760-Reviews-or5-Alam_Sembuwuk_Resort-Ubud_Gianyar_Regency_Bali.html,124,alam_sembuwuk_r
1485,Bali Masari Villas & Spa,https://www.tripadvisor.co.id/Hotel_Review-g2646686-d524403-Reviews-or5-Bali_Masari_Villas_Spa-Sukawati_Gianyar_Regency_Bali.html,137,bali_masari_vil
1500,PrimeBiz Hotel Kuta,https://www.tripadvisor.co.id/Hotel_Review-g297697-d4324296-Reviews-or5-PrimeBiz_Hotel_Kuta-Kuta_Kuta_District_Bali.html,145,primebiz_hotel_
1502,Sarinande Hotel,https://www.tripadvisor.co.id/Hotel_Review-g469404-d1022166-Reviews-or5-Sarinande_Hotel-Seminyak_Kuta_District_Bali.html,237,sarinande_hotel
1503,Putu Bali Villa and Spa,https://www.tripadvisor.co.id/Hotel_Review-g608486-d585124-Reviews-or5-Putu_Bali_Villa_and_Spa-Kerobokan_North_Kuta_Bali.html,313,putu_bali_villa
1504,Rini Hotel,https://www.tripadvisor.co.id/Hotel_Review-g1599559-d309342-Reviews-or5-Rini_Hotel-Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html,139,rini_hotel
1508,Club Bali Family Suites at Legian Beach,https://www.tripadvisor.co.id/Hotel_Review-g608487-d308054-Reviews-or5-Club_Bali_Family_Suites_at_Legian_Beach-Legian_Kuta_District_Bali.html,197,club_bali_famil
1514,Chonos Hotel Lovina,https://www.tripadvisor.co.id/Hotel_Review-g1372806-d1955428-Reviews-or5-Chonos_Hotel_Lovina-Buleleng_District_Buleleng_Regency_Bali.html,101,chonos_hotel_lo
1518,ZEN Rooms Basic Sunset Road Boutique Hotel,https://www.tripadvisor.co.id/Hotel_Review-g297697-d2520776-Reviews-or5-ZEN_Rooms_Basic_Sunset_Road_Boutique_Hotel-Kuta_Kuta_District_Bali.html,295,zen_rooms_basic
1519,SI Doi Hotel Kuta,https://www.tripadvisor.co.id/Hotel_Review-g297697-d3841341-Reviews-or5-SI_Doi_Hotel_Kuta-Kuta_Kuta_District_Bali.html,131,si_doi_hotel_ku
1520,The Khayangan Dreams Seminyak,https://www.tripadvisor.co.id/Hotel_Review-g469404-d1755954-Reviews-or5-The_Khayangan_Dreams_Seminyak-Seminyak_Kuta_District_Bali.html,136,the_khayangan_d
1525,Melanting Cottages & Restaurant,https://www.tripadvisor.co.id/Hotel_Review-g608490-d2044454-Reviews-or5-Melanting_Cottages_Restaurant-Munduk_Banjar_Buleleng_Regency_Bali.html,124,melanting_cotta
1526,Cleopatra Beach Bungalows,https://www.tripadvisor.co.id/Hotel_Review-g1599559-d1509565-Reviews-or5-Cleopatra_Beach_Bungalows-Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html,141,cleopatra_beach
1528,Kuta Station Hotel & Spa,https://www.tripadvisor.co.id/Hotel_Review-g297697-d1908897-Reviews-or5-Kuta_Station_Hotel_Spa-Kuta_Kuta_District_Bali.html,580,kuta_station_ho
1530,Pertiwi Resort & Spa,https://www.tripadvisor.co.id/Hotel_Review-g297701-d479525-Reviews-or5-Pertiwi_Resort_Spa-Ubud_Gianyar_Regency_Bali.html,860,pertiwi_resort_
1532,Semabu Hills Hotel,https://www.tripadvisor.co.id/Hotel_Review-g2538506-d12685046-Reviews-or5-Semabu_Hills_Hotel-Nusa_Penida_Bali.html,156,semabu_hills_ho
1534,Rama Phala Resort & Spa,https://www.tripadvisor.co.id/Hotel_Review-g297701-d6887915-Reviews-or5-Rama_Phala_Resort_Spa-Ubud_Gianyar_Regency_Bali.html,196,rama_phala_reso
1535,Suris Boutique Hotel,https://www.tripadvisor.co.id/Hotel_Review-g297697-d3928340-Reviews-or5-Suris_Boutique_Hotel-Kuta_Kuta_District_Bali.html,171,suris_boutique_
1537,Taman Mesari Luxury Villas-Seminyak,https://www.tripadvisor.co.id/Hotel_Review-g469404-d10422780-Reviews-or5-Taman_Mesari_Luxury_Villas_Seminyak-Seminyak_Kuta_District_Bali.html,133,taman_mesari_lu
1538,Sania's House Bungalows,https://www.tripadvisor.co.id/Hotel_Review-g297701-d1092688-Reviews-or5-Sania_s_House_Bungalows-Ubud_Gianyar_Regency_Bali.html,317,sania's_house_b
1540,The Inn Possible,https://www.tripadvisor.co.id/Hotel_Review-g1380108-d8449190-Reviews-or5-The_Inn_Possible-Pecatu_Bukit_Peninsula_Bali.html,148,the_inn_possibl
1543,Hotel Suma,https://www.tripadvisor.co.id/Hotel_Review-g1600236-d1064800-Reviews-or5-Hotel_Suma-Anturan_Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html,278,hotel_suma
1547,Secret Point Huts,https://www.tripadvisor.co.id/Hotel_Review-g2538504-d2545313-Reviews-or5-Secret_Point_Huts-Nusa_Ceningan_Bali.html,193,secret_point_hu
1548,Uppala Villa Seminyak,https://www.tripadvisor.co.id/Hotel_Review-g608486-d3167682-Reviews-or5-Uppala_Villa_Seminyak-Kerobokan_North_Kuta_Bali.html,305,uppala_villa_se
1550,The Lokha Umalas Villas & Spa,https://www.tripadvisor.co.id/Hotel_Review-g608486-d2307340-Reviews-or5-The_Lokha_Umalas_Villas_Spa-Kerobokan_North_Kuta_Bali.html,121,the_lokha_umala
1552,Anini Raka Resort & Spa,https://www.tripadvisor.co.id/Hotel_Review-g297701-d659327-Reviews-or5-Anini_Raka_Resort_Spa-Ubud_Gianyar_Regency_Bali.html,279,anini_raka_reso
1557,Harmony Guest House,https://www.tripadvisor.co.id/Hotel_Review-g1078452-d8754775-Reviews-or5-Harmony_Guest_House-Padangbai_Bali.html,118,harmony_guest_h
1560,Bali au Naturel,https://www.tripadvisor.co.id/Hotel_Review-g1567365-d1528912-Reviews-or5-Bali_au_Naturel-Bondalem_Tejakula_Buleleng_Regency_Bali.html,127,bali_au_naturel
1561,Singaraja Hotel,https://www.tripadvisor.co.id/Hotel_Review-g297699-d7204359-Reviews-or5-Singaraja_Hotel-Singaraja_Buleleng_District_Buleleng_Regency_Bali.html,326,singaraja_hotel
1562,Regali Villas,https://www.tripadvisor.co.id/Hotel_Review-g311298-d9453832-Reviews-or5-Regali_Villas-Canggu_North_Kuta_Bali.html,185,regali_villas
1563,Labak River Hotel,https://www.tripadvisor.co.id/Hotel_Review-g297701-d6755431-Reviews-or5-Labak_River_Hotel-Ubud_Gianyar_Regency_Bali.html,119,labak_river_hot
1565,Le Grande Bali,https://www.tripadvisor.co.id/Hotel_Review-g1380108-d1379463-Reviews-or5-Le_Grande_Bali-Pecatu_Bukit_Peninsula_Bali.html,569,le_grande_bali
1569,Maharani Beach Hotel,https://www.tripadvisor.co.id/Hotel_Review-g297697-d1154365-Reviews-or5-Maharani_Beach_Hotel-Kuta_Kuta_District_Bali.html,532,maharani_beach_
1571,Yogi Beach Bungalows,https://www.tripadvisor.co.id/Hotel_Review-g1137831-d2721536-Reviews-or5-Yogi_Beach_Bungalows-Nusa_Lembongan_Bali.html,112,yogi_beach_bung
1572,ANANDA RESORT,https://www.tripadvisor.co.id/Hotel_Review-g469404-d758193-Reviews-or5-ANANDA_RESORT-Seminyak_Kuta_District_Bali.html,373,ananda_resort
1574,Bali Mystique Apartment Seminyak,https://www.tripadvisor.co.id/Hotel_Review-g469404-d1017105-Reviews-or5-Bali_Mystique_Apartment_Seminyak-Seminyak_Kuta_District_Bali.html,240,bali_mystique_a
1580,Adiwana d'Nusa Beach Club and Resort,https://www.tripadvisor.co.id/Hotel_Review-g1137831-d8766141-Reviews-or5-Adiwana_d_Nusa_Beach_Club_and_Resort-Nusa_Lembongan_Bali.html,219,adiwana_d'nusa_
1581,Kori Bali Inn,https://www.tripadvisor.co.id/Hotel_Review-g297701-d1863442-Reviews-or5-Kori_Bali_Inn-Ubud_Gianyar_Regency_Bali.html,130,kori_bali_inn
1583,Tamu Seseh,https://www.tripadvisor.co.id/Hotel_Review-g311298-d1051049-Reviews-or5-Tamu_Seseh-Canggu_North_Kuta_Bali.html,113,tamu_seseh
1590,Dekuta Hotel,https://www.tripadvisor.co.id/Hotel_Review-g297697-d1631064-Reviews-or5-Dekuta_Hotel-Kuta_Kuta_District_Bali.html,470,dekuta_hotel
1592,Benoa Sea Suites and Villas,https://www.tripadvisor.co.id/Hotel_Review-g17468006-d12391882-Reviews-or5-Benoa_Sea_Suites_and_Villas-Kuta_Selatan_Kuta_District_Bali.html,108,benoa_sea_suite
1593,Ani's Villas,https://www.tripadvisor.co.id/Hotel_Review-g297701-d3927735-Reviews-or5-Ani_s_Villas-Ubud_Gianyar_Regency_Bali.html,103,ani's_villas
1594,Bedrock Hotel Kuta Bali,https://www.tripadvisor.co.id/Hotel_Review-g297697-d9793081-Reviews-or5-Bedrock_Hotel_Kuta_Bali-Kuta_Kuta_District_Bali.html,239,bedrock_hotel_k
1596,Nanuks Lembongan Bungalows,https://www.tripadvisor.co.id/Hotel_Review-g1137831-d1549650-Reviews-or5-Nanuks_Lembongan_Bungalows-Nusa_Lembongan_Bali.html,230,nanuks_lembonga
1597,Umae Villa Ubud,https://www.tripadvisor.co.id/Hotel_Review-g297701-d5528414-Reviews-or5-Umae_Villa_Ubud-Ubud_Gianyar_Regency_Bali.html,231,umae_villa_ubud
1600,The Tusita Hotel,https://www.tripadvisor.co.id/Hotel_Review-g297697-d3222634-Reviews-or5-The_Tusita_Hotel-Kuta_Kuta_District_Bali.html,406,the_tusita_hote
1604,Villa 8,https://www.tripadvisor.co.id/Hotel_Review-g469404-d663712-Reviews-or5-Villa_8-Seminyak_Kuta_District_Bali.html,110,villa_8
1607,The Hamsa Bali Resort,https://www.tripadvisor.co.id/Hotel_Review-g1599559-d2658736-Reviews-or5-The_Hamsa_Bali_Resort-Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html,220,the_hamsa_bali_
1614,Zen Inn,https://www.tripadvisor.co.id/Hotel_Review-g1078452-d1558746-Reviews-or5-Zen_Inn-Padangbai_Bali.html,195,zen_inn
1617,Sri Sunari Guest House,https://www.tripadvisor.co.id/Hotel_Review-g297701-d1024649-Reviews-or5-Sri_Sunari_Guest_House-Ubud_Gianyar_Regency_Bali.html,115,sri_sunari_gues
1620,Legian Paradiso Hotel,https://www.tripadvisor.co.id/Hotel_Review-g297697-d504968-Reviews-or5-Legian_Paradiso_Hotel-Kuta_Kuta_District_Bali.html,1063,legian_paradiso
1623,The Alea Hotel Seminyak,https://www.tripadvisor.co.id/Hotel_Review-g469404-d6973897-Reviews-or5-The_Alea_Hotel_Seminyak-Seminyak_Kuta_District_Bali.html,398,the_alea_hotel_
1625,Best Western Resort Kuta,https://www.tripadvisor.co.id/Hotel_Review-g297697-d1656827-Reviews-or5-Best_Western_Resort_Kuta-Kuta_Kuta_District_Bali.html,626,best_western_re
1626,Bali Taman Beach Resort & Spa,https://www.tripadvisor.co.id/Hotel_Review-g15215962-d308761-Reviews-or5-Bali_Taman_Beach_Resort_Spa-Tukadmungga_Buleleng_District_Buleleng_Regency_Bali.html,157,bali_taman_beac
1630,Dewi Antara Homestay,https://www.tripadvisor.co.id/Hotel_Review-g297701-d2422140-Reviews-or5-Dewi_Antara_Homestay-Ubud_Gianyar_Regency_Bali.html,103,dewi_antara_hom
1639,Padang Bai Beach Resort,https://www.tripadvisor.co.id/Hotel_Review-g1078452-d1221282-Reviews-or5-Padang_Bai_Beach_Resort-Padangbai_Bali.html,377,padang_bai_beac
1643,The Bali Dream Suite Villa,https://www.tripadvisor.co.id/Hotel_Review-g469404-d1828938-Reviews-or5-The_Bali_Dream_Suite_Villa-Seminyak_Kuta_District_Bali.html,196,the_bali_dream_
1644,Royal Villa Jepun,https://www.tripadvisor.co.id/Hotel_Review-g297701-d1220880-Reviews-or5-Royal_Villa_Jepun-Ubud_Gianyar_Regency_Bali.html,191,royal_villa_jep
1645,Villa Infinity Bali,https://www.tripadvisor.co.id/Hotel_Review-g311298-d1813789-Reviews-or5-Villa_Infinity_Bali-Canggu_North_Kuta_Bali.html,123,villa_infinity_
1647,Penida Dive Resort,https://www.tripadvisor.co.id/Hotel_Review-g14115586-d2200146-Reviews-or5-Penida_Dive_Resort-Toyapakeh_Nusa_Penida_Bali.html,156,penida_dive_res
1648,Puri Madha Bungalows,https://www.tripadvisor.co.id/Hotel_Review-g469406-d1747399-Reviews-or5-Puri_Madha_Bungalows-Tulamben_Bali.html,142,puri_madha_bung
1649,Ubud View Bungalows,https://www.tripadvisor.co.id/Hotel_Review-g297701-d1909810-Reviews-or5-Ubud_View_Bungalows-Ubud_Gianyar_Regency_Bali.html,219,ubud_view_bunga
1650,Mahagiri Resorts,https://www.tripadvisor.co.id/Hotel_Review-g1137831-d10353237-Reviews-or5-Mahagiri_Resort-Nusa_Lembongan_Bali.html,380,mahagiri_resort
1651,Ubud Sari Health Resort,https://www.tripadvisor.co.id/Hotel_Review-g297701-d636089-Reviews-or5-Ubud_Sari_Health_Resort-Ubud_Gianyar_Regency_Bali.html,234,ubud_sari_healt
1652,Ubud Inn Cottage and Spa,https://www.tripadvisor.co.id/Hotel_Review-g297701-d678397-Reviews-or5-Ubud_Inn_Cottage_and_Spa-Ubud_Gianyar_Regency_Bali.html,265,ubud_inn_cottag
1654,Brits Hotel Kuta Legian,https://www.tripadvisor.co.id/Hotel_Review-g608487-d7931036-Reviews-or5-Brits_Hotel_Kuta_Legian-Legian_Kuta_District_Bali.html,290,brits_hotel_kut
1655,Bali Aroma Exclusive Villas Seminyak,https://www.tripadvisor.co.id/Hotel_Review-g469404-d1626362-Reviews-or5-Bali_Aroma_Exclusive_Villas_Seminyak-Seminyak_Kuta_District_Bali.html,202,bali_aroma_excl
1657,Secret Garden Bungalows,https://www.tripadvisor.co.id/Hotel_Review-g1137831-d1817290-Reviews-or5-Secret_Garden_Bungalows-Nusa_Lembongan_Bali.html,159,secret_garden_b
1658,Twilight Ceningan,https://www.tripadvisor.co.id/Hotel_Review-g1137831-d5212575-Reviews-or5-Twilight_Ceningan-Nusa_Lembongan_Bali.html,117,twilight_cening
1660,Bali Alizee Villas,https://www.tripadvisor.co.id/Hotel_Review-g469404-d3322832-Reviews-or5-Bali_Alizee_Villas-Seminyak_Kuta_District_Bali.html,123,bali_alizee_vil
1664,R & R Bali Bed and Breakfast Suites,https://www.tripadvisor.co.id/Hotel_Review-g311298-d2484204-Reviews-or5-R_R_Bali_Bed_and_Breakfast_Suites-Canggu_North_Kuta_Bali.html,100,r__r_bali_bed_a
1667,Hotel Santika Kuta,https://www.tripadvisor.co.id/Hotel_Review-g297697-d1963611-Reviews-or5-Hotel_Santika_Kuta-Kuta_Kuta_District_Bali.html,269,hotel_santika_k
1670,Ubud Terrace Bungalows,https://www.tripadvisor.co.id/Hotel_Review-g297701-d650820-Reviews-or5-Ubud_Terrace_Bungalows-Ubud_Gianyar_Regency_Bali.html,242,ubud_terrace_bu
1678,Harvestland Hotel Bali,https://www.tripadvisor.co.id/Hotel_Review-g297697-d2208078-Reviews-or5-Harvestland_Hotel_Bali-Kuta_Kuta_District_Bali.html,439,harvestland_hot
1679,MaxOneHotels @ Legian,https://www.tripadvisor.co.id/Hotel_Review-g608487-d6515988-Reviews-or5-MaxOneHotels_Legian-Legian_Kuta_District_Bali.html,317,maxonehotels_@_
1683,Destiny Villas,https://www.tripadvisor.co.id/Hotel_Review-g469404-d5281658-Reviews-or5-Destiny_Villas-Seminyak_Kuta_District_Bali.html,150,destiny_villas
1685,Kakul Villa Ubud,https://www.tripadvisor.co.id/Hotel_Review-g297701-d7396438-Reviews-or5-Kakul_Villa_Ubud-Ubud_Gianyar_Regency_Bali.html,115,kakul_villa_ubu
1686,Namaste Bungalows,https://www.tripadvisor.co.id/Hotel_Review-g2538506-d6436654-Reviews-or5-Namaste_Bungalows-Nusa_Penida_Bali.html,248,namaste_bungalo
1691,Ring Sameton Resort Hotel,https://www.tripadvisor.co.id/Hotel_Review-g12948593-d3179413-Reviews-or5-Ring_Sameton_Resort_Hotel-Ped_Nusa_Penida_Bali.html,100,ring_sameton_re
1695,Bali Court Hotel and Apartments,https://www.tripadvisor.co.id/Hotel_Review-g608487-d584554-Reviews-or5-Bali_Court_Hotel_and_Apartments-Legian_Kuta_District_Bali.html,211,bali_court_hote
1696,The Alchemist Bungalows,https://www.tripadvisor.co.id/Hotel_Review-g297696-d9718399-Reviews-or5-The_Alchemist_Bungalows-Jimbaran_South_Kuta_Bali.html,102,the_alchemist_b
1698,Un's Hotel,https://www.tripadvisor.co.id/Hotel_Review-g297697-d1803664-Reviews-or5-Un_s_Hotel-Kuta_Kuta_District_Bali.html,205,un's_hotel
1699,Puri Damai,https://www.tripadvisor.co.id/Hotel_Review-g608487-d735701-Reviews-or5-Puri_Damai-Legian_Kuta_District_Bali.html,109,puri_damai
1701,Mapa Lake View Bungalow,https://www.tripadvisor.co.id/Hotel_Review-g3185106-d3159135-Reviews-or5-Mapa_Lake_View_Bungalow-Songan_Kintamani_Bangli_Bali.html,104,mapa_lake_view_
1707,Mulawarman Ubud Bali,https://www.tripadvisor.co.id/Hotel_Review-g297701-d3354652-Reviews-or5-Mulawarman_Ubud_Bali-Ubud_Gianyar_Regency_Bali.html,133,mulawarman_ubud
1708,Sayang Garden Villa Ubud,https://www.tripadvisor.co.id/Hotel_Review-g297701-d1447342-Reviews-or5-Sayang_Garden_Villa_Ubud-Ubud_Gianyar_Regency_Bali.html,324,sayang_garden_v
1709,La Villais Kamojang Hotel & Villas Seminyak,https://www.tripadvisor.co.id/Hotel_Review-g469404-d1934758-Reviews-or5-La_Villais_Kamojang_Hotel_Villas_Seminyak-Seminyak_Kuta_District_Bali.html,746,la_villais_kamo
1711,Alam Bidadari Seminyak,https://www.tripadvisor.co.id/Hotel_Review-g469404-d3876944-Reviews-or5-Alam_Bidadari_Seminyak-Seminyak_Kuta_District_Bali.html,120,alam_bidadari_s
1712,Bali Corail Villa,https://www.tripadvisor.co.id/Hotel_Review-g608486-d7348017-Reviews-or5-Bali_Corail_Villa-Kerobokan_North_Kuta_Bali.html,112,bali_corail_vil
1713,Green Bird Villa,https://www.tripadvisor.co.id/Hotel_Review-g297701-d10683581-Reviews-or5-Green_Bird_Villa-Ubud_Gianyar_Regency_Bali.html,127,green_bird_vill
1716,Liberta Hotel Jimbaran,https://www.tripadvisor.co.id/Hotel_Review-g3561989-d6887894-Reviews-or5-Liberta_Hotel_Jimbaran-Kedonganan_Jimbaran_South_Kuta_Bali.html,188,liberta_hotel_j
1717,Kusnadi Hotel,https://www.tripadvisor.co.id/Hotel_Review-g608487-d799529-Reviews-or5-Kusnadi_Hotel-Legian_Kuta_District_Bali.html,291,kusnadi_hotel
1718,C1 Smart Villas,https://www.tripadvisor.co.id/Hotel_Review-g469404-d1858483-Reviews-or5-C151_Smart_Villas-Seminyak_Kuta_District_Bali.html,218,c1_smart_villas
1721,Primera Hotel Seminyak,https://www.tripadvisor.co.id/Hotel_Review-g469404-d2350844-Reviews-or5-Primera_Hotel_Seminyak-Seminyak_Kuta_District_Bali.html,1144,primera_hotel_s
1723,7 Bidadari Boutique Hotel,https://www.tripadvisor.co.id/Hotel_Review-g469404-d6780502-Reviews-or5-7_Bidadari_Boutique_Hotel-Seminyak_Kuta_District_Bali.html,153,7_bidadari_bout
1728,Ubud ArtVilla,https://www.tripadvisor.co.id/Hotel_Review-g297701-d3916303-Reviews-or5-Ubud_ArtVilla-Ubud_Gianyar_Regency_Bali.html,123,ubud_artvilla
1730,Puji Bungalow,https://www.tripadvisor.co.id/Hotel_Review-g297701-d4109187-Reviews-or5-Puji_Bungalow-Ubud_Gianyar_Regency_Bali.html,218,puji_bungalow
1732,Dolphin Beach Bali,https://www.tripadvisor.co.id/Hotel_Review-g1600250-d1868486-Reviews-or5-Dolphin_Beach_Bali-Kaliasem_Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html,145,dolphin_beach_b
