web-scraper-order,web-scraper-start-url,hotel_link,hotel_link-href,review_count,pagination
"1684891499-650","https://www.tripadvisor.co.id/Hotels-g294226-oa2400-Bali-Hotels.html","2420. Jungut Inn","https://www.tripadvisor.co.id/Hotel_Review-g297701-d4324509-Reviews-Jungut_Inn-Ubud_Gianyar_Regency_Bali.html","44 ulasan",""
"1684891499-651","https://www.tripadvisor.co.id/Hotels-g294226-oa2400-Bali-Hotels.html","2421. Dungkap Mount View","https://www.tripadvisor.co.id/Hotel_Review-g2538506-d15074593-Reviews-Dungkap_Mount_View-Nusa_Penida_Bali.html","14 ulasan",""
"1684891499-652","https://www.tripadvisor.co.id/Hotels-g294226-oa2400-Bali-Hotels.html","2422. Surawan Bisma Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d12048989-Reviews-Surawan_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html","33 ulasan",""
"1684891499-653","https://www.tripadvisor.co.id/Hotels-g294226-oa2400-Bali-Hotels.html","2423. Heaven In Bali","https://www.tripadvisor.co.id/Hotel_Review-g608492-d12117308-Reviews-Heaven_In_Bali-Payangan_Gianyar_Regency_Bali.html","15 ulasan",""
"1684891499-654","https://www.tripadvisor.co.id/Hotels-g294226-oa2400-Bali-Hotels.html","2424. Sandi Agung Villa Bidadari","https://www.tripadvisor.co.id/Hotel_Review-g469404-d16706181-Reviews-Sandi_Agung_Villa_Bidadari-Seminyak_Kuta_District_Bali.html","17 ulasan",""
"1684891499-655","https://www.tripadvisor.co.id/Hotels-g294226-oa2400-Bali-Hotels.html","2425. Vinayaka Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d13393031-Reviews-Vinayaka_Ubud-Ubud_Gianyar_Regency_Bali.html","13 ulasan",""
"1684891499-656","https://www.tripadvisor.co.id/Hotels-g294226-oa2400-Bali-Hotels.html","2426. Kuta Regency Villa","https://www.tripadvisor.co.id/Hotel_Review-g297697-d1810102-Reviews-Kuta_Regency_Villa-Kuta_Kuta_District_Bali.html","55 ulasan",""
"1684891499-657","https://www.tripadvisor.co.id/Hotels-g294226-oa2400-Bali-Hotels.html","2427. Sweet Ginger Villa","https://www.tripadvisor.co.id/Hotel_Review-g1933359-d12955925-Reviews-Sweet_Ginger_Villa-Kedewatan_Ubud_Gianyar_Regency_Bali.html","13 ulasan",""
"1684891499-658","https://www.tripadvisor.co.id/Hotels-g294226-oa2400-Bali-Hotels.html","2428. Charlie Brown Surf Stay","https://www.tripadvisor.co.id/Hotel_Review-g311298-d10001205-Reviews-Charlie_Brown_Surf_Stay-Canggu_North_Kuta_Bali.html","19 ulasan",""
"1684891499-659","https://www.tripadvisor.co.id/Hotels-g294226-oa2400-Bali-Hotels.html","2429. Green Sala Villa","https://www.tripadvisor.co.id/Hotel_Review-g297701-d14175693-Reviews-Green_Sala_Villa-Ubud_Gianyar_Regency_Bali.html","16 ulasan",""
"1684891499-660","https://www.tripadvisor.co.id/Hotels-g294226-oa2400-Bali-Hotels.html","2430. Kae Villas Seminyak","https://www.tripadvisor.co.id/Hotel_Review-g469404-d16735924-Reviews-Kae_Villas_Seminyak-Seminyak_Kuta_District_Bali.html","21 ulasan",""
"1684891504-661","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2371. Bali De Pardis Cottage","https://www.tripadvisor.co.id/Hotel_Review-g15591245-d19420195-Reviews-Bali_De_Pardis_Cottage-Busungbiu_Buleleng_Regency_Bali.html","10 ulasan",""
"1684891504-662","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2372. The Aruna House","https://www.tripadvisor.co.id/Hotel_Review-g3932211-d17886103-Reviews-The_Aruna_House_Ubud-Peliatan_Ubud_Gianyar_Regency_Bali.html","12 ulasan",""
"1684891504-663","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2373. Oka7 Bungalow","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d1234550-Reviews-Oka7_Bungalow-Nusa_Lembongan_Bali.html","128 ulasan",""
"1684891504-664","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2374. Two Fish Divers Resort","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d7224143-Reviews-Two_Fish_Divers_Resort-Nusa_Lembongan_Bali.html","29 ulasan",""
"1684891504-665","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2375. Sujiwa Ubud Retreat Villa","https://www.tripadvisor.co.id/Hotel_Review-g3198469-d20099118-Reviews-Sujiwa_Ubud_Retreat_Villa-Kemenuh_Sukawati_Gianyar_Regency_Bali.html","11 ulasan",""
"1684891504-666","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2376. Puri Dukuh Accommodation","https://www.tripadvisor.co.id/Hotel_Review-g608486-d2015563-Reviews-Puri_Dukuh_Accommodation-Kerobokan_North_Kuta_Bali.html","37 ulasan",""
"1684891504-667","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2377. Lemon Guest House","https://www.tripadvisor.co.id/Hotel_Review-g311298-d12153536-Reviews-Lemon_Guest_House-Canggu_North_Kuta_Bali.html","17 ulasan",""
"1684891504-668","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2378. The Soggol","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d17768941-Reviews-The_Soggol-Nusa_Lembongan_Bali.html","11 ulasan",""
"1684891504-669","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2379. Melati Bali Homestay","https://www.tripadvisor.co.id/Hotel_Review-g311298-d13006344-Reviews-Melati_Bali_Homestay-Canggu_North_Kuta_Bali.html","15 ulasan",""
"1684891504-670","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2380. Citiz's House","https://www.tripadvisor.co.id/Hotel_Review-g2538506-d15225719-Reviews-Citiz_s_House-Nusa_Penida_Bali.html","11 ulasan",""
"1684891504-671","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2381. Danny's Homestay","https://www.tripadvisor.co.id/Hotel_Review-g608487-d1816919-Reviews-Danny_s_Homestay-Legian_Kuta_District_Bali.html","43 ulasan",""
"1684891504-672","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2382. D'Green Kuta","https://www.tripadvisor.co.id/Hotel_Review-g297697-d21220662-Reviews-D_Green_Kuta-Kuta_Kuta_District_Bali.html","17 ulasan",""
"1684891504-673","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2383. Deta Junjungan Rice Field Villa","https://www.tripadvisor.co.id/Hotel_Review-g297701-d3331693-Reviews-Deta_Junjungan_Rice_Field_Villa-Ubud_Gianyar_Regency_Bali.html","52 ulasan",""
"1684891504-674","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2384. Nirmala Guest House Surf Keramas","https://www.tripadvisor.co.id/Hotel_Review-g3591831-d3582422-Reviews-Nirmala_Guest_House_Surf_Keramas-Keramas_Blahbatuh_Gianyar_Regency_Bali.html","58 ulasan",""
"1684891504-675","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2385. Aurora Beach View","https://www.tripadvisor.co.id/Hotel_Review-g2538504-d14051439-Reviews-Aurora_Beach_View-Nusa_Ceningan_Bali.html","17 ulasan",""
"1684891504-676","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2386. Puri Uluwatu Villas","https://www.tripadvisor.co.id/Hotel_Review-g1380108-d1379535-Reviews-Puri_Uluwatu_Villas-Pecatu_Bukit_Peninsula_Bali.html","112 ulasan",""
"1684891504-677","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2387. Majapahit Beach Villas","https://www.tripadvisor.co.id/Hotel_Review-g2283825-d662231-Reviews-Majapahit_Beach_Villas-Ketewel_Sukawati_Gianyar_Regency_Bali.html","49 ulasan",""
"1684891504-678","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2388. Imani Suites","https://www.tripadvisor.co.id/Hotel_Review-g469404-d12332089-Reviews-Imani_Suites-Seminyak_Kuta_District_Bali.html","45 ulasan",""
"1684891504-679","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2389. The Amarta Villa","https://www.tripadvisor.co.id/Hotel_Review-g297696-d10484027-Reviews-The_Amarta_Villa-Jimbaran_South_Kuta_Bali.html","20 ulasan",""
"1684891504-680","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2390. Villa Bhuana Alit","https://www.tripadvisor.co.id/Hotel_Review-g3932211-d6024142-Reviews-Villa_Bhuana_Alit-Peliatan_Ubud_Gianyar_Regency_Bali.html","36 ulasan",""
"1684891504-681","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2391. Umah Nugraha","https://www.tripadvisor.co.id/Hotel_Review-g1025508-d14094511-Reviews-Umah_Nugraha-Mengwi_Bali.html","13 ulasan",""
"1684891504-682","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2392. Villa Indah Ubud","https://www.tripadvisor.co.id/Hotel_Review-g1933359-d631545-Reviews-Villa_Indah_Ubud-Kedewatan_Ubud_Gianyar_Regency_Bali.html","54 ulasan",""
"1684891504-683","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2393. Saren Guesthouse Bali","https://www.tripadvisor.co.id/Hotel_Review-g608486-d7103203-Reviews-Saren_Guesthouse_Bali-Kerobokan_North_Kuta_Bali.html","47 ulasan",""
"1684891504-684","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2394. Ulu Bali Homestay","https://www.tripadvisor.co.id/Hotel_Review-g297696-d13278770-Reviews-Ulu_Bali_Homestay-Jimbaran_South_Kuta_Bali.html","15 ulasan",""
"1684891504-685","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2395. Poshtel Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297695-d12822657-Reviews-Poshtel_Ubud-Gianyar_Gianyar_Regency_Bali.html","22 ulasan",""
"1684891504-686","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2396. D'Kubu Legian Hotel","https://www.tripadvisor.co.id/Hotel_Review-g297697-d3237826-Reviews-D_Kubu_Legian_Hotel-Kuta_Kuta_District_Bali.html","38 ulasan",""
"1684891504-687","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2397. Autentik Penida Glamping","https://www.tripadvisor.co.id/Hotel_Review-g12696636-d21350843-Reviews-Autentik_Penida_Glamping-Sakti_Nusa_Penida_Bali.html","10 ulasan",""
"1684891504-688","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2398. Pantai Mas the Bali Experience","https://www.tripadvisor.co.id/Hotel_Review-g1600235-d1856865-Reviews-Pantai_Mas_the_Bali_Experience-Temukus_Lovina_Beach_Buleleng_District_Buleleng_Regenc.html","37 ulasan",""
"1684891504-689","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2399. Kemuning Kuta Hotel","https://www.tripadvisor.co.id/Hotel_Review-g297697-d8394543-Reviews-Kemuning_Kuta_Hotel-Kuta_Kuta_District_Bali.html","51 ulasan",""
"1684891504-690","https://www.tripadvisor.co.id/Hotels-g294226-oa2370-Bali-Hotels.html","2400. Titiwangsa Homestay & Accommodation","https://www.tripadvisor.co.id/Hotel_Review-g297701-d6850400-Reviews-Titiwangsa_Homestay_Accommodation-Ubud_Gianyar_Regency_Bali.html","24 ulasan",""
"1684891510-691","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2341. Kampung Cenik","https://www.tripadvisor.co.id/Hotel_Review-g608487-d3312540-Reviews-Kampung_Cenik-Legian_Kuta_District_Bali.html","25 ulasan",""
"1684891510-692","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2342. Sari Nusa Inn","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d13307641-Reviews-Sari_Nusa_Inn-Nusa_Lembongan_Bali.html","34 ulasan",""
"1684891510-693","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2343. Wahyu Dewata","https://www.tripadvisor.co.id/Hotel_Review-g297695-d6003157-Reviews-Wahyu_Dewata-Gianyar_Gianyar_Regency_Bali.html","28 ulasan",""
"1684891510-694","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2344. Bali Nusa Villa","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d13003177-Reviews-Bali_Nusa_Villa-Nusa_Lembongan_Bali.html","26 ulasan",""
"1684891510-695","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2345. Pondok Bali","https://www.tripadvisor.co.id/Hotel_Review-g297701-d8284757-Reviews-Pondok_Bali-Ubud_Gianyar_Regency_Bali.html","29 ulasan",""
"1684891510-696","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2346. Mahagiri Panoramic Resort & Restaurant","https://www.tripadvisor.co.id/Hotel_Review-g297697-d1944623-Reviews-Mahagiri_Panoramic_Resort_Restaurant-Kuta_Kuta_District_Bali.html","198 ulasan",""
"1684891510-697","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2347. Mamaras Guest House","https://www.tripadvisor.co.id/Hotel_Review-g12696636-d15333893-Reviews-Mamaras_Guest_House-Sakti_Nusa_Penida_Bali.html","11 ulasan",""
"1684891510-698","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2348. Villa Yasmin","https://www.tripadvisor.co.id/Hotel_Review-g469404-d3158963-Reviews-Villa_Yasmin-Seminyak_Kuta_District_Bali.html","29 ulasan",""
"1684891510-699","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2349. The White Goose Boutique Hotel","https://www.tripadvisor.co.id/Hotel_Review-g10086747-d23621749-Reviews-White_Goose_Boutique_Hotel-Tibubeneng_North_Kuta_Bali.html","16 ulasan",""
"1684891510-700","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2350. Pesona Mangrove","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d10328378-Reviews-Pesona_Mangrove-Nusa_Lembongan_Bali.html","35 ulasan",""
"1684891510-701","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2351. Coastal Inn","https://www.tripadvisor.co.id/Hotel_Review-g2538506-d12790411-Reviews-Coastal_Inn-Nusa_Penida_Bali.html","18 ulasan",""
"1684891510-702","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2352. Asai Village","https://www.tripadvisor.co.id/Hotel_Review-g297696-d24035983-Reviews-Asai_Village-Jimbaran_South_Kuta_Bali.html","9 ulasan",""
"1684891510-703","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2353. Anand Ashram Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d3356797-Reviews-Anand_Ashram_Ubud-Ubud_Gianyar_Regency_Bali.html","33 ulasan",""
"1684891510-704","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2354. Papillon Umalas Villas","https://www.tripadvisor.co.id/Hotel_Review-g608486-d5777256-Reviews-Papillon_Umalas_Villas-Kerobokan_North_Kuta_Bali.html","49 ulasan",""
"1684891510-705","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2355. Buah Nagasari Cottages","https://www.tripadvisor.co.id/Hotel_Review-g297701-d12224135-Reviews-Buah_Nagasari_Cottages-Ubud_Gianyar_Regency_Bali.html","16 ulasan",""
"1684891510-706","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2356. Airy Seminyak Sunset Road Beji Ayu Satu 12 Kuta Bali","https://www.tripadvisor.co.id/Hotel_Review-g469404-d11769279-Reviews-Airy_Seminyak_Sunset_Road_Beji_Ayu_Satu_12_Kuta_Bali-Seminyak_Kuta_District_Bali.html","17 ulasan",""
"1684891510-707","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2357. Sanggraloka Suite","https://www.tripadvisor.co.id/Hotel_Review-g297701-d17653503-Reviews-Sanggraloka_Suite-Ubud_Gianyar_Regency_Bali.html","17 ulasan",""
"1684891510-708","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2358. Hotel Sorga Cottages","https://www.tripadvisor.co.id/Hotel_Review-g297697-d1225120-Reviews-Hotel_Sorga_Cottages-Kuta_Kuta_District_Bali.html","153 ulasan",""
"1684891510-709","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2359. Bintang Bungalow","https://www.tripadvisor.co.id/Hotel_Review-g2538506-d11619585-Reviews-Bintang_Bungalow-Nusa_Penida_Bali.html","86 ulasan",""
"1684891510-710","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2360. Umah Kayu Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d19175114-Reviews-Umah_Kayu_Ubud-Ubud_Gianyar_Regency_Bali.html","11 ulasan",""
"1684891510-711","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2361. Gading Homestay Ubud","https://www.tripadvisor.co.id/Hotel_Review-g297701-d12242722-Reviews-Gading_Homestay_Ubud-Ubud_Gianyar_Regency_Bali.html","25 ulasan",""
"1684891510-712","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2362. Casa Bidadari","https://www.tripadvisor.co.id/Hotel_Review-g469404-d1723975-Reviews-Casa_Bidadari-Seminyak_Kuta_District_Bali.html","58 ulasan",""
"1684891510-713","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2363. De Dukuh Hotel","https://www.tripadvisor.co.id/Hotel_Review-g297697-d4062333-Reviews-De_Dukuh_Hotel-Kuta_Kuta_District_Bali.html","20 ulasan",""
"1684891510-714","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2364. Bali Asli Lodge","https://www.tripadvisor.co.id/Hotel_Review-g297701-d2278365-Reviews-Bali_Asli_Lodge-Ubud_Gianyar_Regency_Bali.html","40 ulasan",""
"1684891510-715","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2365. Wina Ubud B&B","https://www.tripadvisor.co.id/Hotel_Review-g297701-d11868400-Reviews-Wina_Ubud_B_B-Ubud_Gianyar_Regency_Bali.html","22 ulasan",""
"1684891510-716","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2366. Gedong Bali Family Homestay","https://www.tripadvisor.co.id/Hotel_Review-g297701-d10552260-Reviews-Gedong_Bali_Family_Homestay-Ubud_Gianyar_Regency_Bali.html","18 ulasan",""
"1684891510-717","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2367. Wijaya Guest House","https://www.tripadvisor.co.id/Hotel_Review-g311298-d9735083-Reviews-Wijaya_Guest_House-Canggu_North_Kuta_Bali.html","39 ulasan",""
"1684891510-718","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2368. Hotel My Lovina","https://www.tripadvisor.co.id/Hotel_Review-g1372806-d5279867-Reviews-Hotel_My_Lovina-Buleleng_District_Buleleng_Regency_Bali.html","62 ulasan",""
"1684891510-719","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2369. Rumah Kayu Bali","https://www.tripadvisor.co.id/Hotel_Review-g297697-d5773892-Reviews-Rumah_Kayu_Bali-Kuta_Kuta_District_Bali.html","31 ulasan",""
"1684891510-720","https://www.tripadvisor.co.id/Hotels-g294226-oa2340-Bali-Hotels.html","2370. Duo Legian Hotel","https://www.tripadvisor.co.id/Hotel_Review-g608487-d7692422-Reviews-Duo_Legian_Hotel-Legian_Kuta_District_Bali.html","62 ulasan",""
"1684891515-721","https://www.tripadvisor.co.id/Hotels-g294226-oa2310-Bali-Hotels.html","2311. The Jayakarta Bali Beach Resort & Spa","https://www.tripadvisor.co.id/Hotel_Review-g608487-d309124-Reviews-The_Jayakarta_Bali_Beach_Resort-Legian_Kuta_District_Bali.html","1.919 ulasan",""
"1684891515-722","https://www.tripadvisor.co.id/Hotels-g294226-oa2310-Bali-Hotels.html","2312. Crystal Kuta Hotel","https://www.tripadvisor.co.id/Hotel_Review-g297697-d8322300-Reviews-Crystalkuta_Hotel_Bali-Kuta_Kuta_District_Bali.html","157 ulasan",""
"1684891515-723","https://www.tripadvisor.co.id/Hotels-g294226-oa2310-Bali-Hotels.html","2313. Outpost Ubud Penestanan Coworking & Coliving","https://www.tripadvisor.co.id/Hotel_Review-g297701-d21291055-Reviews-Outpost_Ubud_Penestanan_Coworking_Coliving-Ubud_Gianyar_Regency_Bali.html","10 ulasan",""
"1684891515-724","https://www.tripadvisor.co.id/Hotels-g294226-oa2310-Bali-Hotels.html","2314. Villa Mandi Ubud","https://www.tripadvisor.co.id/Hotel_Review-g15880600-d3186943-Reviews-Villa_Mandi_Ubud-Singakerta_Ubud_Gianyar_Regency_Bali.html","301 ulasan",""
"1684891515-725","https://www.tripadvisor.co.id/Hotels-g294226-oa2310-Bali-Hotels.html","2315. Lumbung Bali Huts","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d1601219-Reviews-Lumbung_Bali_Huts-Nusa_Lembongan_Bali.html","144 ulasan",""
"1684891515-726","https://www.tripadvisor.co.id/Hotels-g294226-oa2310-Bali-Hotels.html","2316. Bumi Ubud Resort","https://www.tripadvisor.co.id/Hotel_Review-g297701-d598215-Reviews-Bumi_Ubud_Resort-Ubud_Gianyar_Regency_Bali.html","107 ulasan",""
"1684891515-727","https://www.tripadvisor.co.id/Hotels-g294226-oa2310-Bali-Hotels.html","2317. Sun Royal Hotel","https://www.tripadvisor.co.id/Hotel_Review-g297697-d8365496-Reviews-Sun_Royal_Hotel-Kuta_Kuta_District_Bali.html","110 ulasan",""
"1684891515-728","https://www.tripadvisor.co.id/Hotels-g294226-oa2310-Bali-Hotels.html","2318. Dream Beach Inn","https://www.tripadvisor.co.id/Hotel_Review-g1137831-d10129962-Reviews-Dream_Beach_Inn-Nusa_Lembongan_Bali.html","33 ulasan",""
"1684891515-729","https://www.tripadvisor.co.id/Hotels-g294226-oa2310-Bali-Hotels.html","2319. Arya Hostels","https://www.tripadvisor.co.id/Hotel_Review-g3185061-d17820040-Reviews-Arya_Hostels-Mas_Ubud_Gianyar_Regency_Bali.html","13 ulasan",""
"1684891515-730","https://www.tripadvisor.co.id/Hotels-g294226-oa2310-Bali-Hotels.html","2320. Vidi Boutique Hotel Bali","https://www.tripadvisor.co.id/Hotel_Review-g297696-d6848462-Reviews-Vidi_Boutique_Hotel_Bali-Jimbaran_South_Kuta_Bali.html","50 ulasan",""
