,hotel,review,stars
77, Astera Resort Canggu by Ini Vie Hospitality,"Sangat sangat puas dengan pelayanan staff, staff yang ramah, sangat membantu dan kamarnya super bersih. Tidak kecewa liburan di bali dan menginap di Astera Canggu,pkoknya next liburan pasti bakaln kesini lagi",5
78, Astera Resort Canggu by Ini Vie Hospitality,"Liburannya sungguh berkesan selama kami stay disini, semuanya bagus dan menyenangkan, pastinya kami akan balik lagi kesini, terimakasih banyak untuk semua service dan pelayanannya yg sangat memuaskan, thnk",5
79, Astera Resort Canggu by Ini Vie Hospitality,Villa konsep tropikal yg amazing. Lokasi strategis canggu city. Kebersihan dan service paling the best dan yg paling terbaik view di infinity pool greaattt banget. Spa juga ada jadi sumpah gk perlu kmna mana . Canggu will back soon,5
80, Astera Resort Canggu by Ini Vie Hospitality,"Happy dan nyaman. Unik villa ada pasir putih sepanjang jalan menuju villa. Kamar luas, cukup untuk set up extra bed. Wifi sangat bagus, semua jadi terselesaikan. Makanan rekomendasi Chines fried rice dan harus coba floating juga....",5
81, Astera Resort Canggu by Ini Vie Hospitality,"Nuansa romantis di astera canggu. Pilih room 812 dengan pemandangan sawah , sunset pun bisa di nikmati dari dalam villa dan area pool. Gk kalah keren ada infinity poolnya juga. Kamar bersih , luas. Fasilitas dan staff service sangat mewah...",5
82, Astera Resort Canggu by Ini Vie Hospitality,"Pengalaman menginap yang baik di Astera villa Canggu, karena fasilitasnya lengkap dengan microwave, kompor, juga lemari es, semua staf sangat membantu dan ramah,dan di manjakan lagi dengan view yang sangat indah, terima kasih buat semua nya sudah peduli dengan kami, semoga kami bisa segera kembali lagi.",5
83, Astera Resort Canggu by Ini Vie Hospitality,"Kamarnya keren apalagi ada banyak decorasi yg bisa di pilih, dan yg paling menyenangkan kita stay di with view jadi langsung dapet view sawahnya, keren pokoknya, massagenya juga enak dan harganya juga terjangkau",5
84, Astera Resort Canggu by Ini Vie Hospitality,"Tempatnya strategis dan private jadi seneng bgt, lokasinya bgus dg view nya terus seneng bgt karna masi baru jdi bersih dan makanannya juga enak enak hehe seneng banget di astera canggu semoga bisa kesini lgi",5
85, Astera Resort Canggu by Ini Vie Hospitality,"Cocok banget untuk yg mau honeymoon disini karna kamarnya di lengkapi dengan private jazzuci dan private pool, jdi lebih romantis gtuu, staff dn pelayanannya juga memuaskan, ttep keep up untuk cleanlinessnya, so far aman sih",5
86, Astera Resort Canggu by Ini Vie Hospitality,"Villa yang indah, pemandangan yang begitu cantik, pelayanan terbaik, keamanan yang terjamin, dekat dengan pantai, tempat-tempat nongkrong yang super nyaman, harus kembali lagi kesini mengulang kenangan. Love Astera Canggu see yaaa  🌾🌾🌾",5
