,hotel,review,stars
52,The Sankara Suite & Villas By Pramana,"Sangat menyenangkan menginap disini. Pelayan nya ramah-ramah, kamar nya bersih dan makan nya enak😋Terimakasih untuk bli yogi dan pelayan yang lain. Next time kalau ke ubud akan balik ke sini lagi pasti nya😊",5
53,The Sankara Suite & Villas By Pramana,"Happy menginap di sini, kamarnya luas dan view nya bagus. Kamar mandi juga ada bathtub dan bersih. Staff nya friendly dan attentive. Fasilitas lengkap bisa yoga dan spa di villa, jd tidak masalah klo tidak bisa keluar krn hujan pun. Sukses sekalu Sankara.",5
54,The Sankara Suite & Villas By Pramana,"Dengan view hutan dan suasana yg asri menambah kenyamanan kami, serta pelayanan yg sangat ramah, fasilitas kamar pun komplit dan baik kondisinya, dsni juga menyediakqn fasilitas sewa motor tnpa kami harus susah cari di luar",5
55,The Sankara Suite & Villas By Pramana,"Pengalaman menyenangkan menginap di sini, staff sangat ramah, pemandangan sangat indah.... kolam renang bagus dengan infinity...  amneties lengkap dengan wangi2an dan seluruh perlengkapannya...ada bathtub tuk santai",5
56,The Sankara Suite & Villas By Pramana,Sangat bagus! Lebih bagus dari ekspektasi. Harga segini untuk fasilitas yang sangat bagus dan pelayanan yang ramah kalau bisa saya kasi bintang 6.  Bathtub luas. Air panas berfungsi dengan baik. Pool dan jungle view sangat bagus. Breakfast enak dan untuk dinner juga bagus (harga makanan tidak mahal). View dari restoran juga bagus. Pasti akan revisit!,5
57,The Sankara Suite & Villas By Pramana,"Sangat memuaskan, bisa ngerayain ulangtahun istri.... sampai nyesel klo satu hari aja disini kurang puas rasanya, semoga tahun depan bisa balik lagi ke Sankara..   Sukses selalu dan tetap jalankan Protokol Kesehatan",5
58,The Sankara Suite & Villas By Pramana,"Tidak prnh kecewa dg management Pramana selalu puas, room, service, staff and food bner"" td prnh mengecewakan, pasti akan kembali lagi di lain waktu dan akan ajak keluarga besar untuk menikmati suasana dan pelayanan The Sankara Suite and Villa ini 😍",5
59,The Sankara Suite & Villas By Pramana,Cocok banget untuk liburan bersama keluarga terutama kalau mau mencari ketenangan. Harganya murah tapi fasilitas bintang 5. Makanannya enak dan terjangkau. Serivisnya juga sangat baik semua staf ramah,5
60,The Sankara Suite & Villas By Pramana,"Tempat bagus, segar, fresh, pelayanan baik, kebersihan baik, pasti akan kesini lagi, cocok buat self healing. I love this place. Segera akan datang lagi, buat yg suka hening dan segar, ini tempatnya ❤️❤️❤️❤️",5
61,The Sankara Suite & Villas By Pramana,"Makanannya enak, viewnya bagus sekali, tempatnya juga indah dan asri. Liburan kuningan bersama keluarga kali ini terasa sangat asik dan menyenangkan. Harganya juga tergolong murah. Saya akan kembali lagi untuk berlibur lain kali.",5
